Species Name,URL,Scraped Content
Eviota_queenslandica,https://www.fishbase.de/summary/Eviota-queenslandica.html,"Classification / Names : Teleostei (teleosts) > Gobiiformes (Gobies) > Gobiidae (Gobies) > Gobiinae Etymology: Eviota: No etymology given, suggested by Christopher Scharpt: from Latin 'eu' for 'true' and 'iota' for anything very small, in combination 'truly very small' referring to it as being the smallest vertebrate at the time it has benn described by Jenkins (thus, making the suggestion by Scharpt plausible . More on author: Whitley .


Environment: milieu / climate zone / depth range / distribution range : Marine; reef-associated; depth range ? - 12 m (Ref. 86942 ). Tropical; 23°N - 24°S


Distribution : Western Pacific: southwestern Thailand to Vanuatu, north to southern Taiwan, south to the southern Great Barrier Reef; including New Caledonia, Vanuatu and Tonga.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 2.4 cm SL male/unsexed; (Ref. 1602 )


Short description : Dorsal spines (total): 7; Dorsal soft rays (total): 8 - 10; Anal spines : 1; Anal soft rays : 7 - 9. Characterized by semi-translucent grey or greenish color with intense dark spots on head; scale margins narrow brown to reddish; about six internal brown bars; base of pectoral fin with pair of dark brown spots; longitudinal scale series 23-25; ctenoid scales, absent on head, nape, breast and pectoral fin base; separated pelvic fins, thin membrane joining bases; depth of body 4.1-5.0 in SL (Ref. 90102 ). Body shape ( shape guide ): elongated; Cross section: compressed.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Etheostoma_kennicotti,https://www.fishbase.se/summary/Etheostoma-kennicotti.html,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) ; kennicotti: Named after Robert Kennicott, the collector of type specimens (Ref. 10294 ) . Eponymy: Robert Kennicott (1835–1866) was an American naturalist who founded the Chicago Academy of Sciences, and who explored the American Northwest (1857–1859). [...] (Ref. 128868 ), visit book page .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Temperate; 38°N - 34°N


Distribution : North America: tributaries of Ohio River in southern Illinois and western Kentucky; Green River drainage in Kentucky; upper Cumberland River drainage in Kentucky and Tennessee; and Tennessee River drainage in Kentucky, Tennessee, Georgia, Alabama and Mississippi in the USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 8.3 cm TL male/unsexed; (Ref. 5723 ); common length : 5.0 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 3.00 years (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found clustered on underside of stone (Ref. 7043 ). Males guard the eggs (Ref. 7043 ).
"
Eumegistus_illustris,http://www.fishbase.se/summary/Eumegistus-illustris.html,"Classification / Names : Teleostei (teleosts) > Scombriformes (Mackerels) > Bramidae (Pomfrets) Etymology: Eumegistus: Greek, eu = good + Greek , megistos, -e, -on = very big, powerfull (Ref. 45335 ) . More on authors: Jordan & Jordan .


Environment: milieu / climate zone / depth range / distribution range : Marine; benthopelagic; depth range 1 - 620 m (Ref. 58302 ). Deep-water


Distribution : Pacific Ocean: Okinawa (Ryukyu Islands), Fiji and Tuvalu (Ref. 12596 ), Hawaii. Indian Ocean: western part of equatorial zone.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 47.0 cm SL male/unsexed; (Ref. 559 )


Short description : Dorsal spines (total): 0; Dorsal soft rays (total): 33 - 35; Anal spines : 0; Anal soft rays : 24; Vertebrae : 17 - 23. Body color dark-brown to black. Scales on body and head spineless. Scaleless areas above and behind the eye. Caudal fin rounded in young and juveniles, forked in adults. Attains 47 cm SL. Body shape ( shape guide ): short and / or deep; Cross section: compressed.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Etheostoma_nigrum,https://www.fishbase.se/summary/Etheostoma-nigrum.html,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) . More on author: Rafinesque .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic; pH range: 7.0 - ? ; dH range: ? - 15. Temperate; 4°C - 18°C (Ref. 2059 ); 59°N - 32°N


Distribution : North America: St. Lawrence-Great Lakes, Hudson Bay, and Mississippi River basins from Hudson Bay to southern Mississippi in the USA, and from Quebec in Canada and from Virginia in the USA to Saskatchewan in Canada and Colorado in the USA; and on Atlantic and Gulf Slope drainages in the USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 7.2 cm TL male/unsexed; (Ref. 5723 ); common length : 3.9 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 4 years (Ref. 12193 )


Short description : Body shape ( shape guide ): elongated.


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found clustered on underside of stone (Ref. 7043 ). Males guard the eggs (Ref. 7043 ).
"
Etheostoma_olmstedi,https://www.fishbase.se/summary/Etheostoma-olmstedi,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) . Eponymy: Charles Hyde Olmsted (1798–1878) was once President of the Hartford Natural History Society in Connecticut. [...] (Ref. 128868 ), visit book page .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Temperate; 10°C - 24°C (Ref. 12468 ); 47°N - 29°N


Distribution : North America: St. Lawrence River in Quebec and Ontario (absent in Maine, USA) in Canada to Altamaha River in Georgia, USA; in St. Johns River drainage in Florida and in Lake Ontario drainage in New York in the USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 11.0 cm TL male/unsexed; (Ref. 5723 ); common length : 5.1 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 4 years (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found clustered on underside of stone (Ref. 7043 ). Males guard the eggs (Ref. 7043 ). Also Ref. 53335 .
"
Filimanus_heptadactyla,https://www.fishbase.de/summary/Filimanus-heptadactyla.html,"Classification / Names : Teleostei (teleosts) > Carangaria/misc (Various families in series Carangaria) > Polynemidae (Threadfins) Etymology: Filimanus: Latin, filum = thread + latin, manus = hand (Ref. 45335 ) ; heptadactyla: From the Greek hept, meaning seven, and dactyl, finger, in reference to the seven pectoral filaments typically present (Ref. 39607 ) . More on author: Cuvier .


Environment: milieu / climate zone / depth range / distribution range : Marine; brackish; demersal. Tropical; 10°N - 11°S, 99°E - 148°E (Ref. 57343 )


Distribution : Western Pacific: Thailand, Malaysia and Indonesia to Papua New Guinea. All records in Indian Ocean are misidentifications for other species: Filimanus similis , Polydactylus mullani , Polydactylus sextarius (Ref. 57343 ).


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 38.0 cm TL male/unsexed; (Ref. 57343 )


Short description : Dorsal spines (total): 9; Dorsal soft rays (total): 12 - 13; Anal spines : 3; Anal soft rays : 11 - 12; Vertebrae : 24. 7 pectoral filaments, third or fourth filament, from ventralmost, the longest, not reaching midpoint of anal fin (Ref. 9685 ). Body brown above and golden below; fins yellow with black at least at margins; pectorals often mostly black (Ref. 9685 ). Body shape ( shape guide ): fusiform / normal.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Etheostoma_olivaceum,https://www.fishbase.se/summary/Etheostoma-olivaceum,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) ; olivaceum: olivaceum refers to the coloration (Ref. 10294 ) .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Subtropical; 37°N - 35°N


Distribution : North America: found only in the lower Caney Fork system and nearby tributaries of Cumberland River in central Tennessee, USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 8.0 cm TL male/unsexed; (Ref. 5723 ); common length : 5.0 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 2.00 years (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found clustered on underside of stone (Ref. 7043 ). Males guard the eggs (Ref. 7043 ).
"
Etheostoma_squamiceps,https://www.fishbase.se/summary/Etheostoma-squamiceps,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) ; squamiceps: From the words squami , meaning scales, and ceps , head (referring to the scaly cheeks and opercles) (Ref. 10294 ) . More on author: Jordan .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Subtropical; 39°N - 36°N


Distribution : North America: in lower Ohio River basin (Green River drainage in Kentucky and Tennessee to Cache River system in Illinois), including extreme lower Wabash River drainage in Indiana and Illinois, and Red River system (Cumberland River drainage) in Kentucky and Tennessee, USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 8.8 cm TL male/unsexed; (Ref. 5723 ); common length : 4.6 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 3.00 years (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found clustered on underside of stone (Ref. 7043 ). Males guard the eggs (Ref. 7043 ).
"
Etheostoma_perlongum,https://www.fishbase.se/summary/Etheostoma-perlongum.html,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) . More on authors: Hubbs & Raney .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Temperate; 35°N - 34°N


Distribution : North America: Lake Waccamaw, Columbus County in North Carolina, USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 9.0 cm TL male/unsexed; (Ref. 5723 ); common length : 6.0 cm TL male/unsexed; (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found clustered on underside of stone (Ref. 7043 ). Males guard the eggs (Ref. 7043 ).
"
Flavocaranx_bajad,https://www.fishbase.se/summary/Flavocaranx-bajad.html,"Classification / Names : Teleostei (teleosts) > Carangiformes (Jacks) > Carangidae (Jacks and pompanos) > Caranginae Etymology: Flavocaranx: Name from Latin 'favo' meaning 'yellow' and Caranx , which is the type genus of Carangidae; referring to yellowish body color .


Environment: milieu / climate zone / depth range / distribution range : Marine; reef-associated; depth range 2 - 70 m (Ref. 90102 ). Tropical; 35°N - 8°S, 33°E - 150°E


Distribution : Indo-West Pacific: Red Sea, Gulf of Aden, Persian Gulf, and the Gulf of Oman to Indonesia, the Gulf of Thailand, the Philippines, and Okinawa, Japan.


Length at first maturity / Size / Weight / Age : Maturity: L m 24.7 range ? - ? cm Max length : 55.0 cm TL male/unsexed; (Ref. 3287 ); common length : 42.0 cm TL male/unsexed; (Ref. 5450 )


Short description : Dorsal spines (total): 9; Dorsal soft rays (total): 24 - 26; Anal spines : 3; Anal soft rays : 22 - 24. Body shape ( shape guide ): fusiform / normal; Cross section: compressed.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Fistularia_commersonii,http://www.fishbase.se/summary/Fistularia-commersonii.html,"Classification / Names : Teleostei (teleosts) > Syngnathiformes (Pipefishes and seahorses) > Fistulariidae (Cornetfishes) Etymology: Fistularia: Latin, fistula, -ae = pipe, flute (Ref. 45335 ) . Eponymy: Dr Philibert Commerson (1727–1773) was known as ‘doctor, botanist and naturalist of the King’. [...] (Ref. 128868 ), visit book page . More on author: Rüppell .


Environment: milieu / climate zone / depth range / distribution range : Marine; reef-associated; depth range 0 - 132 m (Ref. 58302 ). Tropical; 37°N - 38°S, 20°E - 70°W


Distribution : Indo-Pacific: East Africa and Red Sea and to Rapa and Easter Island, north to southern Japan, south to Australia and New Zealand (Ref. 5755 ). Eastern Central Pacific: Mexico to Panama, including offshore islands (Ref. 9301 ). Lessepsian migrant to the Mediterranean; first reported in Ref. 36327 , and from several countries as of late year 2010.


Length at first maturity / Size / Weight / Age : Maturity: L m 65.0 range ? - ? cm Max length : 160 cm TL male/unsexed; (Ref. 9301 ); common length : 100.0 cm TL male/unsexed; (Ref. 9301 )


Short description : Dorsal spines (total): 0; Dorsal soft rays (total): 14 - 17; Anal spines : 0; Anal soft rays : 14 - 16; Vertebrae : 83 - 86. Vertically flattened rather than laterally compressed body. Long whiplike tail filament. Color is green dorsally, grading to silvery white ventrally, with two blue stripes or rows of blue spots on the back. Dorsal and anal fin orange becoming transparent at base. Caudal filament white. Broadly banded at night (Ref. 48635 ). First four vertebrae fused (Ref. 9826 ). Branchiostegal rays: 5 (Ref. 36710 ). Body shape ( shape guide ): elongated; Cross section: flattened.


Biology : No content found after this title.


Life cycle and mating behavior : Oviparous (Ref. 36710 ).
"
Evynnis_ehrenbergii,http://www.fishbase.se/summary/Evynnis-ehrenbergii.html,"Classification / Names : Teleostei (teleosts) > Eupercaria/misc (Various families in series Eupercaria) > Sparidae (Porgies) Etymology: Evynnis: Greek, eu = good + Greek, ynnis, -eos = ploughshare (Ref. 45335 ) . Eponymy: Dr Christian Gottfried Ehrenberg (1795–1876) was a German naturalist, comparative anatomist and microscopist; one of the foremost scientists of his time. [...] (Ref. 128868 ), visit book page .


Environment: milieu / climate zone / depth range / distribution range : Marine; benthopelagic; oceanodromous. Subtropical


Distribution : Eastern Atlantic: West African coast and Mediterranean Sea.


Length at first maturity / Size / Weight / Age : Maturity: L m 19.6 range ? - ? cm Max length : 43.0 cm TL male/unsexed; (Ref. 1261 ); max. published weight: 1.2 kg (Ref. 1261 )


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Evynnis_cardinalis,http://www.fishbase.se/summary/Evynnis-cardinalis.html,"Classification / Names : Teleostei (teleosts) > Eupercaria/misc (Various families in series Eupercaria) > Sparidae (Porgies) Etymology: Evynnis: Greek, eu = good + Greek, ynnis, -eos = ploughshare (Ref. 45335 ) . More on author: Lacepède .


Environment: milieu / climate zone / depth range / distribution range : Marine; reef-associated; depth range 0 - 100 m. Tropical; 35°N - 10°N, 105°E - 135°E


Distribution : Western Pacific: East and South China seas, and the northern part of the Philippines (Ref. 2115 ).


Length at first maturity / Size / Weight / Age : Maturity: L m 11.7 range ? - ? cm Max length : 40.0 cm TL male/unsexed; (Ref. 2115 ); common length : 20.0 cm TL male/unsexed; (Ref. 2115 )


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Evynnis_tumifrons,http://www.fishbase.se/summary/Evynnis-tumifrons.html,"Classification / Names : Teleostei (teleosts) > Eupercaria/misc (Various families in series Eupercaria) > Sparidae (Porgies) Etymology: Evynnis: Greek, eu = good + Greek, ynnis, -eos = ploughshare (Ref. 45335 ) . More on authors: Temminck & Schlegel .


Environment: milieu / climate zone / depth range / distribution range : Marine; demersal; depth range 30 - 346 m (Ref. 75154 ). Subtropical; 45°N - 22°N, 114°E - 146°E


Distribution : Western Pacific: Hokkaido, Japan, Korea, Taiwan and south to Macau, China; a single specimen from Bali, Indonesia.


Length at first maturity / Size / Weight / Age : Maturity: L m 14.9 , range 12 - 20.8 cm Max length : 35.0 cm SL male/unsexed; (Ref. 559 ); common length : 20.0 cm TL male/unsexed; (Ref. 2115 )


Short description : Dorsal spines (total): 12; Dorsal soft rays (total): 10; Anal spines : 3; Anal soft rays : 9. Under Evynnis , this species is chracterized by the following set of characters: D XII,10, with the first and second spines considerably shorter than third and fourth spines which are extended, and the third dorsal fin spine less than 2 time in fifth dorsal fin spine; A III,9; pectoral fin rays usually 15; scales on preopercular flange absent; body depth relatively lower, standard length/body depth over 2.1; when fresh, with scattered cobalt blue spotted markings on side; teeth on vomer usually present (Ref. 75039 ). Body shape ( shape guide ): short and / or deep; Cross section: compressed.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Etheostoma_trisella,https://www.fishbase.se/summary/Etheostoma-trisella.html,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) ; trisella: From the words tri , meaning three, and sella , saddle (Ref. 10294 ) .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Subtropical; 36°N - 33°N


Distribution : North America: Coosa River system in Georgia, Alabama and southeastern Tennessee, USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 5.9 cm TL male/unsexed; (Ref. 5723 ); common length : 3.6 cm TL male/unsexed; (Ref. 12193 )


Short description : Body shape ( shape guide ): elongated.


Biology : No content found after this title.


Life cycle and mating behavior : Eggs are found attached to the substrate unguarded (Ref. 7043 ).
"
Fundulus_grandis,https://www.fishbase.se/summary/Fundulus-parvipinnis.html,"Classification / Names : Teleostei (teleosts) > Cyprinodontiformes (Rivulines, killifishes and live bearers) > Fundulidae (Topminnows and killifishes) Etymology: Fundulus: Latin, fundus = bottom; a peculiar name for a topminnow, coined for a bottom species of Atlantic coast being ""the abode of the fundulus mudfish"" (Ref. 45335 ) . More on author: Girard .


Environment: milieu / climate zone / depth range / distribution range : Marine; freshwater; brackish; benthopelagic; non-migratory. Subtropical


Distribution : Eastern Pacific: Morro Bay, California, USA to Bahía Magdalena, Baja California, Mexico.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 10.8 cm TL male/unsexed; (Ref. 6792 ); common length : 7.0 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 3.00 years (Ref. 12193 )


Short description : Dorsal spines (total): 0; Dorsal soft rays (total): 10 - 15; Anal spines : 0; Anal soft rays : 11 - 13; Vertebrae : 34 - 37. Branchiostegal rays: 5-6 (Ref. 36572 ). Body shape ( shape guide ): elongated.


Biology : No content found after this title.


Life cycle and mating behavior : Oviparous (Ref. 36572 ).
"
Forsterygion_lapillum,https://www.fishbase.se/summary/Forsterygion-lapillum.html,"Classification / Names : Teleostei (teleosts) > Blenniiformes (Blennies) > Tripterygiidae (Triplefin blennies) > Tripterygiinae


Environment: milieu / climate zone / depth range / distribution range : Marine; benthopelagic; depth range 0 - 20 m (Ref. 13227 ). Temperate


Distribution : Southwest Pacific: throughout New Zealand. Records from Chatham Islands are unconfirmed (Ref. 9003 ).


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 6.7 cm SL male/unsexed; (Ref. 13227 ); max. reported age: 3.00 years (Ref. 13227 )


Short description : Dorsal spines (total): 24 - 31; Dorsal soft rays (total): 11 - 14; Anal spines : 2; Anal soft rays : 23 - 27; Vertebrae : 40 - 45. First dorsal fin spines V-VIII; second dorsal fin spines XIX-XXIII; third dorsal fin rays 11-14. Discontinuous lateral line tubular scales 19-24, notched scales 14-24. Total vertebral number 43-45. Snout profile steep (70-75°). Preoperculo-mandibular canal with 7 pores, 3 at lower corner of preopercular, 3 at tip of upper jaw and 1 at lower jaw symphysis. Scale rows between anterior end of second dorsal fin and lateral line, 5-6. Scales between second and third dorsal fins, 4. Scales around caudal peduncle 12-13. Radii in scales from area below lateral line and under pectoral fin, 8-11. Long ctenii in scales from above and below lateral line in caudal peduncle area. Lateral line canal constricted with W-shaped anterior and posterior openings. Short denticles on interradial circuli. Post-temporal partially exposed. Pterygiophore supporting first segmented ray of third dorsal fin anterior to 24th vertebra. Dorsal fin formula V-0N-0-1-0-1. Ventral edge of lower caudal plate straight. Short neural spine of second preural vertebra. Epurals of different length. Soft rays in caudal fin, 14; 2 unbranched and 5 branched (non multibranched) rays in upper and lower caudal lobes. Procurrent rays in upper caudal lobe, 10; eight in lower lobe, 8; in upper lobe, 2 procurrent rays between upper lobe and posterior epural, 4 rays opposite epurals , 1 between neural spine of second preural vertebra and neural spine of third vertebra, 1 opposite neural spine of third preural vertebra and 2 anterior to neural spine of third vertebra; in lower lobe, one procurrent ray between lower lobe and haemal spine of second preural vertebra, 5 rays opposite haemal spine of second preural vertebra, 1 between haemal spines of second and third preural vertebrae, 1 ray opposite neural spine of third preural vertebra. Rounded posterior end. Short, pointed rostrum. Broad antristrum. Excisura shallow (Ref. 84085 ). Body shape ( shape guide ): elongated.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Fundulus_dispar,https://www.fishbase.se/summary/Fundulus-dispar.html,"Classification / Names : Teleostei (teleosts) > Cyprinodontiformes (Rivulines, killifishes and live bearers) > Fundulidae (Topminnows and killifishes) Etymology: Fundulus: Latin, fundus = bottom; a peculiar name for a topminnow, coined for a bottom species of Atlantic coast being ""the abode of the fundulus mudfish"" (Ref. 45335 ) ; dispar: dispar meaning dissimilar (Ref. 10294 ) . More on author: Agassiz .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic; non-migratory. Temperate; 15°C - 25°C (Ref. 2059 ); 44°N - 33°N


Distribution : North America: occurs only in the USA from the southern Great Lakes to eastern Texas and southern Alabama.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 6.0 cm TL male/unsexed; (Ref. 27139 ); common length : 4.0 cm TL male/unsexed; (Ref. 12193 )


Short description : Body shape ( shape guide ): elongated.


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Etheostoma_swaini,https://www.fishbase.se/summary/Etheostoma-swaini.html,"Classification / Names : Teleostei (teleosts) > Perciformes/Percoidei (Perchs) > Percidae (Perches) > Etheostomatinae Etymology: Etheostoma: Greek, etheo = to strain + Greek, stoma = mouth; Rafinesque said ""various mouths"", but Jordan and Evermann suggest the name might have been intended as ""Heterostoma (Ref. 45335 ) ; swaini: Named after an active ichthyologist in the late 1800s, J. S. Swain (Ref. 10294 ) . Eponymy: Joseph Swain (1857–1927) was Professor of Mathematics and Biology at Indiana University (1883–1891) and a student of the author, David Starr Jordan, whom he followed (1891) to Stanford University and taught there as a professor of mathematics. (Ref. 128868 ), visit book page . More on author: Jordan .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; benthopelagic. Subtropical; 36°N - 29°N


Distribution : North America: Gulf drainages from Ochlockonee River in Georgia and Florida to Mississippi River in Louisiana, and north on Former Mississippi Embayment (east of Mississippi River only) to Kentucky in the USA; in Bear Creek in northwestern Alabama and northeastern Mississippi, USA.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 7.8 cm TL male/unsexed; (Ref. 5723 ); common length : 5.3 cm TL male/unsexed; (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : 
"
Fundulus_heteroclitus,https://www.fishbase.se/summary/Fundulus-heteroclitus.html,"Classification / Names : Teleostei (teleosts) > Cyprinodontiformes (Rivulines, killifishes and live bearers) > Fundulidae (Topminnows and killifishes) Etymology: Fundulus: Latin, fundus = bottom; a peculiar name for a topminnow, coined for a bottom species of Atlantic coast being ""the abode of the fundulus mudfish"" (Ref. 45335 ) . More on author: Linnaeus .


Environment: milieu / climate zone / depth range / distribution range : Marine; freshwater; brackish; benthopelagic; non-migratory. Temperate; 10°C - 24°C (Ref. 12468 ); 52°N - 28°N, 82°W - 55°W


Distribution : Western Atlantic: Gulf of St. Lawrence to northeast Florida, USA. Two subspecies were previously recognized: Fundulus heteroclitus heteroclitus and Fundulus heteroclitus macrolepidotus (Ref. 86798 ). Introduced to southern Portugal and southern Spain (Ref. 59043 ).


Length at first maturity / Size / Weight / Age : Maturity: L m ? , range 4 - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 27139 ); common length : 8.9 cm TL male/unsexed; (Ref. 12193 ); max. reported age: 4 years (Ref. 59043 )


Short description : Distinguished from nearly identical species Fundulus grandis by having the following characters: more convex upper profile; dark bars alternating with silvery interspaces on side; small ocellus at rear of dorsal fin of male; and each mandible with 4 pores (Ref. 86798 ). Body shape ( shape guide ): fusiform / normal.


Biology : No content found after this title.


Life cycle and mating behavior : Deposits eggs in the shells of Modiolus demissus (Ref. 26281 ).
"
Gadus_chalcogrammus,https://www.fishbase.de/summary/Gadus-chalcogrammus.html,"Classification / Names : Teleostei (teleosts) > Gadiformes (Cods) > Gadidae (Cods and haddocks) Etymology: Gadus: Latin, gadus = a fish, cod? (Ref. 45335 ) ; chalcogrammus: Name from the Greek 'chalcos' meaning brass and 'gramma' meaning mark (Ref. 6885 ) . More on author: Pallas .


Environment: milieu / climate zone / depth range / distribution range : Marine; brackish; benthopelagic; non-migratory; depth range ? - 1280 m (Ref. 50550 ), usually 30 - 400 m (Ref. 54255 ). Polar; 68°N - 34°N, 129°E - 120°W (Ref. 54255 )


Distribution : North Pacific: from Kivalina, Alaska, to the southern Sea of Japan and to Carmel, California, USA. The occurrence off the northern part of Baja California (Mexico), as reported from Quast and Hall, (1972) (Ref. 6876 ) is apparently erroneous.


Length at first maturity / Size / Weight / Age : Maturity: L m 36.9 range ? - ? cm Max length : 91.0 cm TL male/unsexed; (Ref. 2850 ); max. published weight: 3.9 kg (Ref. 56335 ); max. reported age: 28 years (Ref. 55701 )


Short description : Dorsal spines (total): 0; Dorsal soft rays (total): 38 - 48; Anal spines : 0; Anal soft rays : 33 - 42. The dorsal fins are widely separated. The pelvic fins have a slightly elongated filament. The lateral line is continuous to about the back end of the first dorsal-fin base; it is interrupted at the read of the body. On the head are lateral line pores. Body color is olive green to brown on the back and becomes silvery on the sides and pale ventrally, often with mottled patterns or blotches. Body shape ( shape guide ): fusiform / normal; Cross section: circular.


Biology : No content found after this title.


Life cycle and mating behavior : Oviparous, sexes are separate (Ref. 205 ). Congregate in dense schools to spawn, usually at 50 to 250 m depth.
"
Fundulus_diaphanus,https://www.fishbase.se/summary/Fundulus-diaphanus.html,"Classification / Names : Teleostei (teleosts) > Cyprinodontiformes (Rivulines, killifishes and live bearers) > Fundulidae (Topminnows and killifishes) Etymology: Fundulus: Latin, fundus = bottom; a peculiar name for a topminnow, coined for a bottom species of Atlantic coast being ""the abode of the fundulus mudfish"" (Ref. 45335 ) . More on author: Lesueur .


Environment: milieu / climate zone / depth range / distribution range : Freshwater; brackish; benthopelagic; non-migratory. Temperate; 10°C - 25°C (Ref. 2060 ); 54°N - 34°N


Distribution : North America: Atlantic Slope drainages from Newfoundland in Canada to Peedee River in South Carolina, USA; St. Lawrence-Great Lakes and Mississippi River basins from Quebec to Manitoba in Canada, and south to southern Pennsylvania, northern Illinois and northeastern Nebraska in the USA. Two subspecies were recognized: Fundulus diaphanus diaphanus on Atlantic Slope; and Fundulus diaphanus menona found elsewhere.


Size / Weight / Age : Maturity: L m ? range ? - ? cm Max length : 13.0 cm TL male/unsexed; (Ref. 5723 ); common length : 6.3 cm TL male/unsexed; (Ref. 12193 )


Biology : No content found after this title.


Life cycle and mating behavior : 
"
